###################################
#   ____       ____  ____  _____  #
#  / ___| __ _|  _ \/ ___|| ____| #
# | |  _ / _` | |_) \___ \|  _|   #
# | |_| | (_| |  __/ ___) | |___  # 
#  \____|\__,_|_|   |____/|_____| #
###################################
# 
#
# The I_l^n and their ratio to the analytic large-s asymptote
#   A / (2 pi^2) * M_l(mu) * s^-(3+n_s) ,   mu = 3 + n_s - n
# with P(q) -> A q^n_s for q -> 0 . All the ratios must tend to 1 .
#
# From the `InputPS` left fit: n_s = 0.9599997973713535 , A = 3.0123088245442463e6
# Shown only for 10.0 <= s <= 96466.16199111959 , where every I_l^n is a spline.
#
# s [h_0^{-1} Mpc] 	 I00 	 I20 	 I40 	 I02 	 I22 	 I31 	 I13 	 I11 	 I00_ratio 	 I20_ratio 	 I40_ratio 	 I02_ratio 	 I22_ratio 	 I31_ratio 	 I13_ratio 	 I11_ratio
35.029225745786704 	 0.023458954190505615 	 0.05157736013476818 	 0.054092428847698666 	 0.0348212748965912 	 0.008021557783088735 	 0.015095684140352412 	 0.014280944226608997 	 0.025012104775091262 	 -0.10432872621940453 	 0.05560711267431277 	 0.010176417049035652 	 0.2913849342891559 	 0.03561709866536963 	 0.01692612171415688 	 0.12428329895733893 	 0.10678657031777479
36.157446076082074 	 0.021483959699419984 	 0.048781254034685174 	 0.05168724835206897 	 0.031938755537165714 	 0.007554876221895226 	 0.014352643198107742 	 0.01316454391966646 	 0.023421737911368378 	 -0.10832475905735721 	 0.059626915107896986 	 0.011024527160941018 	 0.3030111158908183 	 0.038031663453850645 	 0.018245454777093925 	 0.12989122486260626 	 0.11337143949683816
37.32200409545253 	 0.019647484807154312 	 0.046106730874279606 	 0.0493619588998398 	 0.029280812064044245 	 0.007111291229451389 	 0.013638384253445634 	 0.012130701097754914 	 0.0219180718938113 	 -0.11231519338065195 	 0.06389573284431935 	 0.011936777267130197 	 0.3149501594392028 	 0.040586778146020526 	 0.019656395028365855 	 0.13569943552475627 	 0.12028321733451632
38.52407016717897 	 0.017941710709224973 	 0.04355021655773902 	 0.047115172759057744 	 0.026831042589466673 	 0.006689901512563223 	 0.012952198473828115 	 0.011173648033920982 	 0.020497309088987996 	 -0.11628228100398835 	 0.06842518638485912 	 0.012917356242948576 	 0.3272008392520505 	 0.04328864400601091 	 0.02116423547081479 	 0.1417115575330907 	 0.1275315634736156
39.764852349570305 	 0.016359131470118374 	 0.04110816081037386 	 0.044945479643555046 	 0.02457416812393799 	 0.006289828260240311 	 0.012293377207704135 	 0.010287998794676706 	 0.019155764093497413 	 -0.12020653538024018 	 0.07322710448869046 	 0.013970662893256299 	 0.33976123794774726 	 0.04614356983935807 	 0.022774478788442604 	 0.1479310479480063 	 0.13512585618168274
41.04559761004398 	 0.014892544302974292 	 0.03877705000065618 	 0.04285143599043417 	 0.02249596326324388 	 0.005910215410463662 	 0.011661212284441485 	 0.009468726224576849 	 0.017889864767876826 	 -0.12406660065399115 	 0.07831351670263251 	 0.015101306387832386 	 0.3526287715689576 	 0.04915796064076714 	 0.024492836607260503 	 0.1543611955932914 	 0.1430751405874157
42.36759307830935 	 0.013535075640485473 	 0.03655337619755275 	 0.040831593177330774 	 0.020583183096288787 	 0.005550229247532556 	 0.011054995624983367 	 0.00871113744799046 	 0.016696150612679407 	 -0.12783942668666484 	 0.08369655854453431 	 0.01631411838322672 	 0.36580011046809996 	 0.05233830022813887 	 0.026325225729137095 	 0.16100508228436386 	 0.15138805953076792
43.73216733991371 	 0.012280153522673433 	 0.03443365797545005 	 0.03888448965594033 	 0.01882349921413588 	 0.005209058317914625 	 0.01047402109019863 	 0.008010852510742428 	 0.015571270499374491 	 -0.13150009552599037 	 0.08938845091357082 	 0.01761415574395559 	 0.3792711426735749 	 0.05569113345149358 	 0.02827776738965962 	 0.167865558505243 	 0.16007277085478133
45.14069177145083 	 0.011121495861375228 	 0.03241445281027469 	 0.037008638516425746 	 0.017205441375350215 	 0.00488591347315858 	 0.009917584475242925 	 0.007363784949536547 	 0.014511982890549975 	 -0.135021715489435 	 0.09540147497943936 	 0.019006698341505292 	 0.39303696987974135 	 0.05922304780978768 	 0.03035678165339411 	 0.17494523000825798 	 0.1691368803660328
46.5945819187737 	 0.010053093712222492 	 0.03049237492721521 	 0.035202515233457896 	 0.01571834459468538 	 0.004580028104362698 	 0.00938498430866759 	 0.006766124233014869 	 0.013515156213145899 	 -0.13837520994230745 	 0.10174797875516493 	 0.020497241288510187 	 0.4070919694469564 	 0.06294065673328939 	 0.03256878177837418 	 0.18224646838563432 	 0.17858738291974385
